"latitude","longitude","address","neighborhood"
"39.15659291","-86.46448998","1000 S Cromwell CT","unknown"
"39.15687755","-86.46432174","998 S Cromwell CT","unknown"
"39.15711868","-86.46423147","996 S Cromwell CT","unknown"
"39.15728615","-86.46423","994 S Cromwell CT","unknown"
"39.16685362","-86.54894797","1212 W Kirkwood AVE","Near West Side"
"39.15744919","-86.46391119","992 S Cromwell CT","unknown"
"39.1572743","-86.4635495","991 S Cromwell CT","unknown"
"39.1570847","-86.46351942","993 S Cromwell CT","unknown"
"39.15686341","-86.4637259","995 S Cromwell CT","unknown"
"39.15667183","-86.46384042","997 S Cromwell CT","unknown"
"39.156399","-86.464116","1001 S Cromwell CT","unknown"
"39.16600375","-86.46638963","70 S Lori LN","unknown"
"39.16695085","-86.54859807","1200 W Kirkwood AVE","Near West Side"
"39.14890377","-86.53899923","1606 S Rogers ST","unknown"
"39.13889268","-86.54712869","2623 S Southern Pines CT","Southern Pines"
"39.17265248","-86.54900285","1259 W Central ST","Pigeon Hill"
"39.14560796","-86.48233193","3820 E Winston ST","unknown"
"39.17179197","-86.48439825","3962 E 10th ST","Grandview Hills"
"39.16683794","-86.54792527","1124 W Kirkwood AVE","Near West Side"
"39.15992","-86.550503","603 1/2 S Adams ST","unknown"
"39.15748641","-86.6013554","625 S Solitude CT","unknown"
"39.12745395","-86.55237954","1456 W Lockview ST","unknown"
"39.164016","-86.550433","401 S Patterson DR","Prospect Hill"
"39.165778","-86.49821118","115 S State Road 46","unknown"
"39.14021928","-86.55931023","2190 W Tapp RD","unknown"
"39.14758695","-86.52586098","624 E Moody DR","Pinestone"
"39.14760793","-86.5256563","644 E Moody DR","Pinestone"
"39.16683559","-86.54741388","1114 W Kirkwood AVE","Near West Side"
"39.14750278","-86.48560908","3601 E Edward CT","unknown"
"39.14234075","-86.55365333","1450 W Countryside LN","unknown"
"39.16524647","-86.57448762","3233 W Jacob DR","unknown"
"39.16517426","-86.574929","3257 W Jacob DR","unknown"
"39.16525602","-86.57541865","3285 W Jacob DR","unknown"
"39.15065083","-86.51841429","1221 E Hillside DR","unknown"
"39.16976689","-86.52671229","408 N Indiana AVE","Old Northeast Downtown"
"39.16979323","-86.52647929","601 E 8th ST","Old Northeast Downtown"
"39.16981807","-86.53519102","425 N College AVE","unknown"
"39.16685349","-86.54712807","1112 W Kirkwood AVE","Near West Side"
"39.19415049","-86.46732202","5140 E State Road 45","unknown"
"39.16987847","-86.53519055","435 N College AVE","unknown"
"39.17009254","-86.53517478","475 N College AVE","unknown"
"39.17014474","-86.53518143","485 N College AVE","unknown"
"39.17020512","-86.53517744","495 N College AVE","unknown"
"39.21230459","-86.42526466","4171 N Mt Gilead RD","unknown"
"39.07171857","-86.52191119","1231 E Smithville RD","unknown"
"39.10722851","-86.5142363","1470 E Schacht RD","unknown"
"39.16688322","-86.54702556","1100 W Kirkwood AVE","Near West Side"
"39.18719313","-86.38051914","8876 E Brock RD","unknown"
"39.04807391","-86.62363103","6321 W Tarkington LN","unknown"
"39.04941935","-86.62018219","6333 W Tarkington LN","unknown"
"39.15556395","-86.57788981","1440 S Liberty DR","unknown"
"39.05223381","-86.5289636","7870 S Zikes RD","unknown"
"39.26892874","-86.54693028","6130 N Bottom RD","unknown"
"39.09787012","-86.51281757","5620 S Dutcherman CT","unknown"
"39.30331896","-86.48765366","8786 N Old State Road 37","unknown"
"39.30271483","-86.48816765","8782 N Old State Road 37","unknown"
"39.30228728","-86.48831262","8780 N Old State Road 37","unknown"
"39.16679935","-86.54669819","1030 W Kirkwood AVE","Near West Side"
"39.30205399","-86.48886585","8778 N Old State Road 37","unknown"
"39.12922481","-86.59507604","3525 S Duncan RD","unknown"
"39.20773399","-86.67573877","9262 W Mallory RD","unknown"
"39.20843816","-86.67532886","9264 W Mallory RD","unknown"
"39.08669468","-86.61423484","5800 W Duvall RD","unknown"
"39.04553315","-86.53099121","7921 S Zikes RD","unknown"
"39.03894677","-86.61654339","8310 S Rockport RD","unknown"
"39.02683646","-86.56654774","8884 S Ketcham RD","unknown"
"39.16683116","-86.54645106","1026 W Kirkwood AVE","Near West Side"
"39.22345444","-86.41270459","5029 N Brummetts Creek RD","unknown"
"39.24024272","-86.61414243","5599 W Redbud DR","unknown"
"39.24006564","-86.61380467","5583 W Redbud DR","unknown"
"39.2398315","-86.61343594","5577 W Redbud DR","unknown"
"39.23965122","-86.61316133","5561 W Redbud DR","unknown"
"39.23920888","-86.61240521","5545 W Redbud DR","unknown"
"39.23912095","-86.61183098","5533 W Redbud DR","unknown"
"39.16689022","-86.5461614","1020 W Kirkwood AVE","Near West Side"
"39.23869683","-86.61003257","5501 W Redbud DR","unknown"
"39.2391833","-86.61011877","5502 W Redbud DR","unknown"
"39.23920109","-86.61052456","5510 W Redbud DR","unknown"
"39.23929068","-86.61094371","5526 W Redbud DR","unknown"
"39.23950598","-86.61123993","5534 W Redbud DR","unknown"
"39.23966983","-86.61156675","5548 W Redbud DR","unknown"
"39.23984195","-86.61185747","5552 W Redbud DR","unknown"
"39.24000066","-86.61229604","5560 W Redbud DR","unknown"
"39.24015986","-86.61266012","5576 W Redbud DR","unknown"
"39.16687589","-86.54603101","1016 W Kirkwood AVE","Near West Side"
"39.23869649","-86.61130357","1423 N Sumac CT","unknown"
"39.2383698","-86.61130929","1415 N Sumac CT","unknown"
"39.23808925","-86.61118407","1409 N Sumac CT","unknown"
"39.23807355","-86.61069697","1404 N Sumac CT","unknown"
"39.23838319","-86.61050929","1412 N Sumac CT","unknown"
"39.2386175","-86.61078158","1428 N Sumac CT","unknown"
"39.14460041","-86.64198699","2021 S Garrison Chapel RD","unknown"
"39.01316027","-86.54524289","9228 S Harrodsburg RD","unknown"
"39.22616989","-86.45619834","5130 E Earl Young RD","unknown"
"39.1668366","-86.54584439","1012 W Kirkwood AVE","Near West Side"
"39.29625005","-86.55249901","1220 W Dittemore RD","unknown"
"39.24052992","-86.6131943","5598 W Redbud DR","unknown"
"39.2405861","-86.61418957","5615 W Redbud DR","unknown"
"39.2408971","-86.61437815","5631 W Redbud DR","unknown"
"39.06222939","-86.63538992","7692 S Mt Zion RD","unknown"
"39.06220645","-86.63728476","7696 S Mt Zion RD","unknown"
"39.16748055","-86.54616749","1021 W 6th ST","Near West Side"
"39.31634133","-86.66261145","9081 N Texas Ridge RD","unknown"
"39.17418469","-86.46159156","5651 E Kerr Creek RD","unknown"
"39.17174527","-86.46184936","5631 E Kerr Creek RD","unknown"
"39.16746533","-86.54643919","1029 W 6th ST","Near West Side"
"39.27152451","-86.52902701","1503 W Simpson Chapel RD","unknown"
"39.27002181","-86.53056825","724 W Fleming PL","unknown"
"39.27002103","-86.52982652","686 W Fleming PL","unknown"
"39.27011989","-86.52925354","614 W Fleming PL","unknown"
"39.27003689","-86.52854424","568 W Fleming PL","unknown"
"39.27000909","-86.52789455","502 W Fleming PL","unknown"
"39.26932254","-86.5295883","667 W Fleming PL","unknown"
"39.26915276","-86.53141572","735 W Fleming PL","unknown"
"39.26863706","-86.52804666","6088 N Flanders RUN","unknown"
"39.26777483","-86.52859386","6012 N Flanders RUN","unknown"
"39.16746601","-86.54658731","1031 W 6th ST","Near West Side"
"39.26743034","-86.52947251","6015 N Flanders RUN","unknown"
"39.26856305","-86.52922341","6073 N Flanders RUN","unknown"
"39.26914568","-86.52883913","6111 N Flanders RUN","unknown"
"39.26686041","-86.52798298","7469 N Canyon CT","unknown"
"39.26634513","-86.52874288","7457 N Canyon CT","unknown"
"39.26860939","-86.53146589","1221 W Lawson RD","unknown"
"39.26798261","-86.53129774","1257 W Lawson RD","unknown"
"39.26737849","-86.53127423","1329 W Lawson RD","unknown"
"39.26658229","-86.53127341","1363 W Lawson RD","unknown"
"39.16747494","-86.54673891","1035 W 6th ST","Near West Side"
"39.19423125","-86.46701788","5144 E State Road 45","unknown"
"39.17751036","-86.56379561","2536 W Industrial Park DR","unknown"
"39.16683188","-86.54541766","1000 W Kirkwood AVE","Near West Side"
"39.13132877","-86.49752694","2745 E Rockweld PATH","unknown"
"39.13125618","-86.49783424","2729 E Rockweld PATH","unknown"
"39.169821","-86.535914","430 N Morton ST","unknown"
"39.16750725","-86.54719717","1105 W 6th ST","Near West Side"
"39.15414683","-86.49257022","3299 E Covenanter DR","unknown"
"39.16054844","-86.55285381","1350 W Bloomfield RD","unknown"
"39.15270971","-86.55161502","1141 S Adams ST","unknown"
"39.15248523","-86.5511583","1161 S Adams ST","unknown"
"39.15195667","-86.55265386","1201 S Adams ST","unknown"
"39.15198438","-86.55210709","1231 S Adams ST","unknown"
"39.15185554","-86.55155092","1261 S Adams ST","unknown"
"39.16750257","-86.54737355","1107 W 6th ST","Near West Side"
"39.15182832","-86.55100104","1281 S Adams ST","unknown"
"39.1512609","-86.5524052","1301 S Adams ST","unknown"
"39.15139611","-86.55194931","1331 S Adams ST","unknown"
"39.15112269","-86.55099578","1351 S Adams ST","unknown"
"39.127555","-86.552708","1460 W Lockview ST","unknown"
"39.12686213","-86.55264835","3621 S Wickens ST","unknown"
"39.12694478","-86.55210841","3573 S Glasgow CIR","unknown"
"39.14664722","-86.53379822","1836 S Walnut ST","unknown"
"39.16747774","-86.54794511","1125 W 6th ST","Near West Side"
"39.16878038","-86.54582959","1010 W 7th ST","Near West Side"
"39.14933008","-86.49308016","1528 S Coleman CT","unknown"
"39.14931066","-86.49275258","1531 S Coleman CT","unknown"
"39.14920462","-86.49328354","1536 S Coleman CT","unknown"
"39.14904816","-86.492618","1539 S Coleman CT","unknown"
"39.1489095","-86.49328315","1544 S Coleman CT","unknown"
"39.14881995","-86.49268831","1547 S Coleman CT","unknown"
"39.14868286","-86.49321949","1552 S Coleman CT","unknown"
"39.15005395","-86.49361841","1500 S Andrew CIR","unknown"
"39.16747305","-86.54811797","1127 W 6th ST","Near West Side"
"39.14964685","-86.49365157","1503 S Andrew CIR","unknown"
"39.15005681","-86.49382445","1504 S Andrew CIR","unknown"
"39.15006347","-86.49418543","1508 S Andrew CIR","unknown"
"39.14937055","-86.49366103","1511 S Andrew CIR","unknown"
"39.14976768","-86.49420063","1512 S Andrew CIR","unknown"
"39.14953548","-86.49420979","1516 S Andrew CIR","unknown"
"39.14913989","-86.49364314","1519 S Andrew CIR","unknown"
"39.14928176","-86.4942082","1520 S Andrew CIR","unknown"
"39.14908678","-86.49419925","1524 S Andrew CIR","unknown"
"39.14891168","-86.49362657","1527 S Andrew CIR","unknown"
"39.16747517","-86.54857999","1201 W 6th ST","Near West Side"
"39.14883423","-86.49420841","1528 S Andrew CIR","unknown"
"39.14857887","-86.49420349","1532 S Andrew CIR","unknown"
"39.14866333","-86.493656","1535 S Andrew CIR","unknown"
"39.14837061","-86.49418551","1536 S Andrew CIR","unknown"
"39.148566","-86.493266","1543 S Andrew CIR","unknown"
"39.14817388","-86.49392831","1548 S Andrew CIR","unknown"
"39.14818065","-86.49363912","1552 S Andrew CIR","unknown"
"39.14821481","-86.4933356","1556 S Andrew CIR","unknown"
"39.148733","-86.492704","1559 S Andrew CIR","unknown"
"39.14827382","-86.49306007","1560 S Andrew CIR","unknown"
"39.16747688","-86.54895384","1211 W 6th ST","Near West Side"
"39.14832112","-86.49277227","1564 S Andrew CIR","unknown"
"39.14841304","-86.49252356","1568 S Andrew CIR","unknown"
"39.14846942","-86.49226092","1572 S Andrew CIR","unknown"
"39.14893434","-86.4922894","1575 S Andrew CIR","unknown"
"39.28299504","-86.53245878","840 W Williams RD","unknown"
"39.1778768","-86.38185256","1291 N Sewell RD","unknown"
"39.12537416","-86.50866552","3840 S Mill Stone WAY","unknown"
"39.22030997","-86.61341744","5901 W Dallas LN","unknown"
"39.22014697","-86.61384561","5905 W Dallas LN","unknown"
"39.16751711","-86.54934503","1221 W 6th ST","Near West Side"
"39.2185601","-86.61454092","5920 W Dallas LN","unknown"
"39.21926589","-86.61527037","5914 W Dallas LN","unknown"
"39.21979074","-86.61538337","5910 W Dallas LN","unknown"
"39.22152618","-86.61613073","5908 W Dallas LN","unknown"
"39.22061463","-86.61407546","5904 W Dallas LN","unknown"
"39.21649194","-86.61571585","5930 W Dallas LN","unknown"
"39.22076048","-86.61347797","5900 W Dallas LN","unknown"
"39.2635079","-86.44191168","7501 N Shilo RD","unknown"
"39.16748477","-86.54947577","1225 W 6th ST","Near West Side"
"39.08207797","-86.58995858","4465 W Tramway RD","unknown"
"39.08126643","-86.58958379","4443 W Tramway RD","unknown"
"39.22624431","-86.60562262","5353 N Lakeview DR","unknown"
"39.12428748","-86.65121138","7894 W Eller RD","unknown"
"39.2766095","-86.41268853","7826 E Northshore DR","unknown"
"39.16749751","-86.54986011","1301 W 6th ST","6th and Ritter"
"39.27826085","-86.41053562","7809 E Northshore DR","unknown"
"39.27695816","-86.40274844","7815 E Northshore DR","unknown"
"39.27365063","-86.41425328","7844 E Northshore DR","unknown"
"39.27562478","-86.41189254","7837 E Northshore DR","unknown"
"39.1318128","-86.48793441","3577 S Bluebird CT","unknown"
"39.18127067","-86.59202459","1400 N Loesch RD","unknown"
"39.18148173","-86.59194199","1500 N Loesch RD","unknown"
"39.1256263","-86.50801842","3824 S Mill Stone CT","unknown"
"39.16748811","-86.55020583","1305 W 6th ST","6th and Ritter"
"39.19241099","-86.45215177","2435 N Mt Gilead RD","unknown"
"39.125854","-86.5077","3833 S Mill Stone CT","unknown"
"39.12566","-86.507616","3837 S Mill Stone CT","unknown"
"39.125488","-86.507581","3841 S Mill Stone CT","unknown"
"39.125307","-86.5075","3845 S Mill Stone CT","unknown"
"39.12498868","-86.50788614","3846 S Mill Stone CT","unknown"
"39.125094","-86.507452","3849 S Mill Stone CT","unknown"
"39.12479344","-86.50782428","3850 S Mill Stone CT","unknown"
"39.12526037","-86.50786278","3833 S Mill Stone WAY","unknown"
"39.16748365","-86.55043159","1315 W 6th ST","6th and Ritter"
"39.12549636","-86.50839312","3836 S Mill Stone WAY","unknown"
"39.12520385","-86.50809236","3837 S Mill Stone WAY","unknown"
"39.12492826","-86.50844003","3841 S Mill Stone WAY","unknown"
"39.12531238","-86.50894449","3844 S Mill Stone WAY","unknown"
"39.12511515","-86.50903421","3848 S Mill Stone WAY","unknown"
"39.12468689","-86.50848782","3845 S Mill Stone WAY","unknown"
"39.1244975","-86.50849993","3849 S Mill Stone WAY","unknown"
"39.12494479","-86.5090074","3852 S Mill Stone WAY","unknown"
"39.1243053","-86.50849797","3853 S Mill Stone WAY","unknown"
"39.12474704","-86.50899491","3856 S Mill Stone WAY","unknown"
"39.16745703","-86.55061519","1317 W 6th ST","6th and Ritter"
"39.12416233","-86.50845683","3857 S Mill Stone WAY","unknown"
"39.12453837","-86.50899308","3860 S Mill Stone WAY","unknown"
"39.12434341","-86.50898761","3864 S Mill Stone WAY","unknown"
"39.12415672","-86.50898913","3868 S Mill Stone WAY","unknown"
"39.12389847","-86.50895597","3872 S Mill Stone WAY","unknown"
"39.18155821","-86.59184974","1600 N Loesch RD","unknown"
"39.18179153","-86.59183753","1700 N Loesch RD","unknown"
"39.18187427","-86.59192515","1800 N Loesch RD","unknown"
"39.07361623","-86.50736667","7013 S Mccormick LN","unknown"
"39.0978354","-86.56599109","2259 W Bolin LN","unknown"
"39.16781213","-86.55081708","1318 W 6th ST","6th and Ritter"
"39.09987913","-86.56683944","2449 W Bolin LN","unknown"
"39.16779292","-86.55021764","1306 W 6th ST","6th and Ritter"
"39.0766803","-86.59999295","7032 S Rockport RD","unknown"
"39.00397642","-86.66219469","9628 S Wever RD","unknown"
"39.21161115","-86.58158917","3797 W Cheryl DR","unknown"
"39.21934236","-86.58409309","4648 N Shadow Wood DR","unknown"
"39.16780329","-86.54948394","1224 W 6th ST","Near West Side"
"39.21939808","-86.5836409","4251 W Breaburn CT","unknown"
"39.21959819","-86.58356889","4252 W Breaburn CT","unknown"
"39.21979945","-86.58376159","4254 W Breaburn CT","unknown"
"39.21982867","-86.58417435","4656 N Shadow Wood DR","unknown"
"39.22012203","-86.58407697","4267 W Cansler LN","unknown"
"39.22004088","-86.58372106","4265 W Cansler LN","unknown"
"39.16785175","-86.54927548","1220 W 6th ST","Near West Side"
"39.22001193","-86.58337183","4263 W Cansler LN","unknown"
"39.22064139","-86.58482511","4270 W Cansler LN","unknown"
"39.22069467","-86.58508593","4272 W Cansler LN","unknown"
"39.22069579","-86.58534711","4274 W Cansler LN","unknown"
"39.2206777","-86.58561196","4276 W Cansler LN","unknown"
"39.22064595","-86.58589103","4278 W Cansler LN","unknown"
"39.22053718","-86.58613887","4280 W Cansler LN","unknown"
"39.22018213","-86.58593313","4277 W Cansler LN","unknown"
"39.22026344","-86.58568548","4275 W Cansler LN","unknown"
"39.22028017","-86.58510297","4273 W Cansler LN","unknown"
"39.16781272","-86.54914528","1218 W 6th ST","Near West Side"
"39.22022153","-86.58487396","4271 W Cansler LN","unknown"
"39.22019853","-86.58463058","4269 W Cansler LN","unknown"
"39.08846948","-86.6131556","5656 W Duvall RD","unknown"
"39.08737418","-86.61252521","5650 W Duvall RD","unknown"
"39.11948813","-86.46013056","3990 S Inverness Farm RD","unknown"
"39.28417622","-86.62580455","8259 N Mt Tabor RD","unknown"
"39.16782264","-86.54831636","1130 W 6th ST","Near West Side"
"39.08709924","-86.51790344","845 E Alexis WAY","unknown"
"39.08764722","-86.51823375","825 E Alexis WAY","unknown"
"39.08799098","-86.518918","805 E Alexis WAY","unknown"
"39.08803649","-86.52037969","785 E Alexis WAY","unknown"
"39.08832439","-86.52143783","765 E Alexis WAY","unknown"
"39.08733274","-86.52133649","760 E Alexis WAY","unknown"
"39.08628612","-86.52122149","6030 S Nicks CT","unknown"
"39.08655614","-86.52028224","6035 S Nicks CT","unknown"
"39.08721878","-86.51991059","6045 S Nicks CT","unknown"
"39.1678053","-86.54812603","1128 W 6th ST","Near West Side"
"39.08700754","-86.51880958","820 E Alexis WAY","unknown"
"39.08659183","-86.51857685","840 E Alexis WAY","unknown"
"39.08592395","-86.51786703","860 E Alexis WAY","unknown"
"39.116187","-86.520094","4403 S Derby DR","unknown"
"39.115758","-86.520149","4409 S Derby DR","unknown"
"39.11540354","-86.52018666","4415 S Derby DR","unknown"
"39.11498256","-86.52056711","4421 S Derby DR","unknown"
"39.11476706","-86.52085782","4429 S Derby DR","unknown"
"39.114785","-86.521217","4435 S Derby DR","unknown"
"39.16781547","-86.54794961","1124 W 6th ST","Near West Side"
"39.14849916","-86.44869024","5919 E Lampkins Ridge RD","unknown"
"39.11522104","-86.5210551","4432 S Derby DR","unknown"
"39.11533507","-86.52078987","4420 S Derby DR","unknown"
"39.11560604","-86.52061502","4412 S Derby DR","unknown"
"39.11580092","-86.5206029","4406 S Derby DR","unknown"
"39.11534328","-86.52021533","4425 S Carberry CT","unknown"
"39.11522396","-86.51995548","4431 S Carberry CT","unknown"
"39.11517886","-86.51971265","4439 S Carberry CT","unknown"
"39.11500801","-86.51953156","4445 S Carberry CT","unknown"
"39.16784752","-86.54775538","1122 W 6th ST","Near West Side"
"39.11471759","-86.51970928","4451 S Carberry CT","unknown"
"39.11476064","-86.52009662","4442 S Carberry CT","unknown"
"39.11486052","-86.52031081","4436 S Carberry CT","unknown"
"39.11504262","-86.52049615","4426 S Carberry CT","unknown"
"39.1147724","-86.52117339","4437 S Sophia CT","unknown"
"39.11471317","-86.52165063","4440 S Sophia CT","unknown"
"39.1148891","-86.52168155","4434 S Sophia CT","unknown"
"39.11512795","-86.52167966","4428 S Sophia CT","unknown"
"39.115323","-86.52170278","4420 S Sophia CT","unknown"
"39.11559506","-86.52175348","4412 S Sophia CT","unknown"
"39.16781369","-86.54756165","1114 W 6th ST","Near West Side"
"39.11580279","-86.52156152","4408 S Sophia CT","unknown"
"39.1158099","-86.52132603","4409 S Sophia CT","unknown"
"39.11572907","-86.52107574","4413 S Sophia CT","unknown"
"39.11541359","-86.52113111","4419 S Sophia CT","unknown"
"39.11519696","-86.5211857","4425 S Sophia CT","unknown"
"39.14729444","-86.64433258","1776 S Garrison Chapel RD","unknown"
"39.04619706","-86.61563304","6293 W Tarkington LN","unknown"
"39.00569967","-86.64477978","9523 S Snow RD","unknown"
"39.16781294","-86.54739941","1110 W 6th ST","Near West Side"
"39.06716069","-86.54338559","7344 S Old State Road 37","unknown"
"39.06664846","-86.54423829","7356 S Old State Road 37","unknown"
"39.06659896","-86.54303415","7350 S Old State Road 37","unknown"
"39.04871193","-86.49820297","8101 S Wisley LN","unknown"
"39.04631817","-86.49719109","8121 S Wisley LN","unknown"
"39.04405572","-86.49772383","8157 S Wisley LN","unknown"
"39.16782573","-86.54719475","1102 W 6th ST","Near West Side"
"39.04617212","-86.50092096","8190 S Wisley LN","unknown"
"39.30851899","-86.62679465","8840 N Mt Tabor RD","unknown"
"39.0665663","-86.47349707","7374 S Whippoorwill LN","unknown"
"39.28680672","-86.51832889","8451 N Fox Hollow RD","unknown"
"39.21748111","-86.37491798","9594 E Baby Creek RD","unknown"
"39.21864097","-86.56679624","5100 N Chatham DR","unknown"
"39.21896573","-86.56697386","5104 N Chatham DR","unknown"
"39.21937566","-86.56716499","5108 N Chatham DR","unknown"
"39.21976737","-86.56758214","5116 N Chatham DR","unknown"
"39.16781692","-86.54707137","1100 W 6th ST","Near West Side"
"39.22004095","-86.56798252","5120 N Chatham DR","unknown"
"39.2205034","-86.56887566","5124 N Chatham DR","unknown"
"39.2197524","-86.56916351","5117 N Chatham DR","unknown"
"39.21912848","-86.56900923","5109 N Chatham DR","unknown"
"39.21871665","-86.56838751","5101 N Chatham DR","unknown"
"39.22193231","-86.57289969","5131 N Muirfield DR","unknown"
"39.22226979","-86.57222306","5139 N Muirfield DR","unknown"
"39.22171307","-86.56924451","5126 N Muirfield DR","unknown"
"39.22244889","-86.57049573","5134 N Muirfield DR","unknown"
"39.22241445","-86.57140312","5140 N Muirfield DR","unknown"
"39.16778234","-86.54671541","1036 W 6th ST","Near West Side"
"39.28823018","-86.48346063","4305 E Austin LN","unknown"
"39.27400723","-86.42043848","6945 E Spillway RD","unknown"
"39.11870664","-86.61450902","6353 W State Road 45","unknown"
"39.11786899","-86.61444761","6355 W State Road 45","unknown"
"39.11552307","-86.61415301","6357 W State Road 45","unknown"
"39.16778966","-86.54651784","1030 W 6th ST","Near West Side"
"39.20313128","-86.61413887","3441 N Hartstrait RD","unknown"
"39.16777087","-86.54601362","1016 W 6th ST","Near West Side"
"39.16772104","-86.53765503","404 W 6th ST","unknown"
"39.16791727","-86.54979346","221 N Adams ST","6th and Ritter"
"39.16779103","-86.54980499","201 N Adams ST","6th and Ritter"
"39.183256","-86.455421","2249 E Boshears RD","unknown"
"39.21244444","-86.52688371","4410 N Thistle DR","unknown"
"39.09166525","-86.47378478","4350 E Paynetown RD","unknown"
"39.09191916","-86.471415","4360 E Paynetown RD","unknown"
"39.14950901","-86.5645481","1500 S Weimer RD","unknown"
"39.16721993","-86.54979873","113 N Adams ST","6th and Ritter"
"39.16698936","-86.54981105","105 N Adams ST","6th and Ritter"
"39.167911","-86.532494","209 N Washington ST","Old Northeast Downtown"
"39.16739033","-86.53330177","106 E 6th ST","Old Northeast Downtown"
"39.16800149","-86.53190737","209 E 6th ST","Old Northeast Downtown"
"39.1541937","-86.49260862","3297 E Covenanter DR","unknown"
"39.21383894","-86.52511511","620 E Northcliff AVE","unknown"
"39.16685173","-86.54555506","1004 W Kirkwood AVE","Near West Side"
"39.16681917","-86.5450439","930 W Kirkwood AVE","Near West Side"
"39.12723933","-86.54987137","3469 S Glasgow CIR","unknown"
"39.12701408","-86.54984839","3473 S Glasgow CIR","unknown"
"39.12684425","-86.54993427","3477 S Glasgow CIR","unknown"
"39.12661323","-86.54984789","3481 S Glasgow CIR","unknown"
"39.1264457","-86.54983858","3485 S Glasgow CIR","unknown"
"39.12663562","-86.55046473","3488 S Glasgow CIR","unknown"
"39.16686523","-86.54490953","928 W Kirkwood AVE","Near West Side"
"39.126295","-86.549934","3489 S Glasgow CIR","unknown"
"39.12607259","-86.55050056","3501 S Glasgow CIR","unknown"
"39.12601604","-86.5507442","3509 S Glasgow CIR","unknown"
"39.12646067","-86.55070913","3512 S Glasgow CIR","unknown"
"39.12601722","-86.55100151","3517 S Glasgow CIR","unknown"
"39.12643444","-86.55097722","3520 S Glasgow CIR","unknown"
"39.12606497","-86.55123732","3525 S Glasgow CIR","unknown"
"39.12617572","-86.55144093","3533 S Glasgow CIR","unknown"
"39.12667771","-86.55134198","3536 S Glasgow CIR","unknown"
"39.16681785","-86.54475823","924 W Kirkwood AVE","Near West Side"
"39.12629177","-86.55160221","3541 S Glasgow CIR","unknown"
"39.12681579","-86.55151719","3544 S Glasgow CIR","unknown"
"39.12641079","-86.55181281","3549 S Glasgow CIR","unknown"
"39.12701669","-86.55162143","3552 S Glasgow CIR","unknown"
"39.12660349","-86.55192416","3557 S Glasgow CIR","unknown"
"39.12676894","-86.55208154","3565 S Glasgow CIR","unknown"
"39.12721442","-86.55163052","3600 S Glasgow CIR","unknown"
"39.12740928","-86.55161495","3606 S Glasgow CIR","unknown"
"39.16683088","-86.54460647","920 W Kirkwood AVE","Near West Side"
"39.16684066","-86.5443454","914 W Kirkwood AVE","Near West Side"
"39.21217863","-86.5316079","314 E Lookout LN","unknown"
"39.16682366","-86.54364014","834 W Kirkwood AVE","Near West Side"
"39.16683112","-86.54347079","830 W Kirkwood AVE","Near West Side"
"39.182441","-86.453588","2243 E Boshears RD","unknown"
"39.16679982","-86.4484729","5722 E Mahalia WAY","unknown"
"39.16646028","-86.5434313","825 W Kirkwood AVE","Prospect Hill"
"39.16647625","-86.54391437","903 W Kirkwood AVE","Prospect Hill"
"39.12763663","-86.55270247","3581 S Wickens ST","unknown"
"39.16647154","-86.5440837","907 W Kirkwood AVE","Prospect Hill"
"39.16646971","-86.54428122","915 W Kirkwood AVE","Prospect Hill"
"39.14852954","-86.49205302","1576 S Andrew CIR","unknown"
"39.14872627","-86.4917145","1580 S Andrew CIR","unknown"
"39.14893989","-86.49176045","1584 S Andrew CIR","unknown"
"39.14912653","-86.49174831","1588 S Andrew CIR","unknown"
"39.14924455","-86.49228328","1589 S Andrew CIR","unknown"
"39.14963152","-86.49225184","1591 S Andrew CIR","unknown"
"39.16649247","-86.54445387","917 W Kirkwood AVE","Prospect Hill"
"39.14936526","-86.49170629","1592 S Andrew CIR","unknown"
"39.14959575","-86.49169502","1596 S Andrew CIR","unknown"
"39.1500465","-86.49170912","1604 S Andrew CIR","unknown"
"39.1496306","-86.49261151","1607 S Andrew CIR","unknown"
"39.15004822","-86.49204825","1608 S Andrew CIR","unknown"
"39.15003214","-86.49237895","1612 S Andrew CIR","unknown"
"39.15005126","-86.49264667","1616 S Andrew CIR","unknown"
"39.1501599","-86.49303727","1620 S Andrew CIR","unknown"
"39.16647209","-86.54479613","921 W Kirkwood AVE","Prospect Hill"
"39.163799","-86.549821","1301 W 3rd ST","Prospect Hill"
"39.16647308","-86.54501127","929 W Kirkwood AVE","Prospect Hill"
"39.16647654","-86.54516643","935 W Kirkwood AVE","Prospect Hill"
"39.16241702","-86.45897607","4998 E Ridgewood DR","unknown"
"39.12653151","-86.55119151","3528 S Glasgow CIR","unknown"
"39.07302435","-86.59681963","4902 W Evans RD","unknown"
"39.07218455","-86.59822372","4926 W Evans RD","unknown"
"39.07114516","-86.59785044","4911 W Evans RD","unknown"
"39.07510138","-86.63768968","7449 W Evans RD","unknown"
"39.16793984","-86.54514822","206 N Elm ST","Near West Side"
"39.33025515","-86.67095589","9324 N Texas Ridge RD","unknown"
"39.06765421","-86.66176724","7279 S Burch RD","unknown"
"39.06762383","-86.66020013","7295 S Burch RD","unknown"
"39.06756338","-86.65867898","7311 S Burch RD","unknown"
"39.06751121","-86.65717187","7327 S Burch RD","unknown"
